b	 h	  u	 x_h	 x_u
0.13537260547466559157	1.7776294448397920167	0.23212873028224587091	0.41562818180659810707	0.41327999998848169438
0.1340059081540151964	1.7748704093474421128	0.23513132325639685138	0.42032454544283082143	0.41797636362471446425
0.13265023874906661794	1.7721143247325055192	0.23814286667630521488	0.4250209090790635913	0.42267272726094717861
0.13130559725981993946	1.7693612005191841074	0.24116338598057990295	0.42971727271529636116	0.42736909089717994847
0.12997198368627510545	1.7666110456755423908	0.2441929066866796727	0.43441363635152907552	0.43206545453341271834
0.12864939802843211591	1.7638638686285592616	0.24723145439330709849	0.43910999998776184539	0.4367618181696454327
0.12733784028629102636	1.7611196772785542297	0.25027905478279399709	0.44380636362399461525	0.44145818180587820256
0.12603731045985180903	1.7583784790130190245	0.25333573362348116298	0.44850272726022732961	0.44615454544211091692
0.12474780854911445005	1.7556402807198843163	0.2564015167720928301	0.45319909089646009948	0.45085090907834368679
0.12346933455407894942	1.7529050888002490893	0.25947643017610838578	0.45789545453269275832	0.45554727271457645665
0.12220188847474532101	1.7501729091805982019	0.26256049987613211405	0.46259181816892552819	0.46024363635080917101
0.1209454703111135232	1.747443747324531893	0.26565375200826246704	0.46728818180515829805	0.46493999998704194088
0.11970008006318362537	1.7447176082440325473	0.26875621280646277977	0.47198454544139101241	0.46963636362327471074
0.11846571773095555813	1.7419944965102869272	0.27186790860493381672	0.47668090907762378228	0.4743327272595074251
0.11724238331442937699	1.7392744162640874084	0.27498886584049053727	0.48137727271385655214	0.47902909089574019497
0.11603007681360506809	1.7365573712258273176	0.27811911105494302454	0.4860736363500892665	0.48372545453197290932
0.11482879822848263141	1.7338433647051165742	0.28125867089748440852	0.49076999998632203637	0.48842181816820567919
0.11363854755906202532	1.731132399610022965	0.28440757212708511759	0.49546636362255480623	0.49311818180443844906
0.11245932480534331921	1.7284244784559663621	0.28756584161489623375	0.50016272725878752059	0.49781454544067116341
0.11129112996732642982	1.7257196033742765451	0.29073350634666211834	0.50485909089502034597	0.50251090907690387777
0.11013396304501146816	1.723017776120426392	0.29391059342514330721	0.5095554545312529493	0.50720727271313670315
0.10898782403839832322	1.7203189980819599825	0.29709713007255189599	0.51425181816748577468	0.5119036363493694175
0.10785271294748705051	1.7176232702861247148	0.30029314363299852708	0.51894818180371860006	0.51659999998560213186
0.10672862977227767778	1.7149305934072203161	0.30349866157495430929	0.52364454543995120339	0.52129636362183484621
0.10561557451277012176	1.7122409677736785127	0.30671371149372661513	0.52834090907618402877	0.52599272725806767159
0.10451354716896446573	1.7095543933748806875	0.30993832111395086537	0.53303727271241674313	0.53068909089430038595
0.10342254774086066804	1.706870869867729068	0.31317251829209902247	0.53773363634864945748	0.5353854545305331003
0.10234257622845871483	1.7041903965829767742	0.31641633101900584757	0.54242999998488228286	0.54008181816676592568
0.10127363263175864772	1.7015129725313276055	0.3196697874224134206	0.54712636362111499722	0.54477818180299864004
0.10021571695076043895	1.6988385964093177805	0.32293291576953558897	0.55182272725734771157	0.54947454543923135439
0.09916882918546407466	1.6961672666049829594	0.32620574446964251125	0.55651909089358053695	0.55417090907546417977
0.098132969335869596472	1.6934989812033223178	0.32948830207666673919	0.56121545452981325131	0.55886727271169689413
0.09710813740197699051	1.6908337379915661103	0.33278061729183167072	0.56591181816604596566	0.56356363634792960848
0.096094333383786215141	1.6881715344642562737	0.3360827189663025405	0.57060818180227879104	0.56825999998416243386
0.095091557281297339754	1.6855123678281414001	0.33939463610386227943	0.5753045454385115054	0.5729563636203950372
0.094099809094510322716	1.6828562350069000697	0.34271639786361191016	0.58000090907474421975	0.57765272725662786257
0.093119088823425177903	1.6802031326456936533	0.34604803356269636661	0.58469727271097693411	0.58234909089286057693
0.092149396468041849806	1.6775530571155583548	0.34938957267905784709	0.58939363634720975949	0.58704545452909340231
0.091190732028360435568	1.674906004517636271	0.35274104485421581279	0.59408999998344247384	0.59174181816532600564
0.090243095504380851923	1.6722619706872605683	0.35610247989607618502	0.59878636361967529922	0.59643818180155883102
0.089306486896103182138	1.6696209511978907791	0.35947390778176896431	0.60348272725590790255	0.60113454543779154537
0.088380906203527329068	1.6669829413649075445	0.36285535866051704668	0.60817909089214072793	0.60583090907402437075
0.08746635342665337598	1.6643479362492716866	0.3662468628565352935	0.61287545452837344229	0.61052727271025708511
0.086562828565481253484	1.6617159306610527203	0.36964845087196174234	0.61757181816460626766	0.61522363634648979946
0.085670331620011003215	1.6590869191628270229	0.37306015338982162488	0.62226818180083898202	0.61991999998272251382
0.084788862590242625172	1.6564608960729556575	0.37648200127702519113	0.6269645454370718074	0.6246163636189553392
0.083918421476176133234	1.6538378554687411803	0.37991402558739978401	0.63166090907330441073	0.62931272725518805355
0.083059008277811485765	1.6512177911894709847	0.38335625756475738557	0.63635727270953712509	0.63400909089142087893
0.082210622995148696646	1.6486006968393456251	0.38680872864599874505	0.64105363634576995047	0.63870545452765359329
0.081373265628187779752	1.6459865657903030023	0.39027147046425464394	0.64574999998200266482	0.64340181816388630764
0.080546936176928707329	1.643375391184733969	0.39374451485206474199	0.6504463636182354902	0.648098181800119022
0.079731634641371548766	1.6407671659380984597	0.39722789384459650242	0.65514272725446809353	0.65279454543635184738
0.078927361021516206918	1.6381618827414419215	0.40072163968290291924	0.65983909089070091891	0.65749090907258456173
0.078134115317362751174	1.6355595340638151569	0.40422578481722193366	0.66453545452693363327	0.66218727270881738711
0.077351897528911139901	1.6329601121546040154	0.40774036191031731713	0.66923181816316645865	0.66688363634504999045
0.076580707656161428609	1.6303636090457640506	0.41126540384086213153	0.673928181799399173	0.67157999998128281582
0.075820545699113561788	1.6277700165539721322	0.41480094370686643179	0.67862454543563188736	0.67627636361751553018
0.075071411657767567194	1.6251793262826892406	0.41834701482914871118	0.68332090907186460171	0.68097272725374835556
0.07433330553212341707	1.6225915296241417707	0.4219036507548541981	0.68801727270809742709	0.68566909088998106991
0.07360622732218115305	1.6200066177612211238	0.42547088526101844996	0.69271363634433014145	0.69036545452621367325
0.072890177027940733501	1.6174245816693055833	0.42904875235817974133	0.69740999998056296683	0.69506181816244649863
0.072185154649402186178	1.6148454121180044751	0.43263728629403874759	0.70210636361679568118	0.69975818179867921298
0.071491160186565511081	1.6122690996728279433	0.43623652155716935441	0.70680272725302839554	0.70445454543491203836
0.070808193639430708211	1.6096956346967843388	0.43984649288077914964	0.71149909088926110989	0.70915090907114475272
0.070136255007997749811	1.6071250073519058876	0.44346723524652142956	0.71619545452549393527	0.71384727270737757809
0.069475344292266663637	1.6045572076007055262	0.44709878388836088448	0.72089181816172664963	0.71854363634361018143
0.068825461492237435812	1.6019922252075646796	0.45074117429649257494	0.72558818179795947501	0.72323999997984300681
0.068186606607910094091	1.5994300497400579797	0.45439444222131569751	0.73028454543419207834	0.72793636361607572116
0.067558779639284596841	1.5968706705702093718	0.45805862367746380537	0.73498090907042490372	0.73263272725230854654
0.066941980586360971817	1.5943140768756878245	0.46173375494789209439	0.73967727270665761807	0.7373290908885412609
0.066336209449139205141	1.5917602576409404236	0.46541987258802292038	0.74437363634289044345	0.74202545452477397525
0.065741466227619310692	1.5892092016582646252	0.46911701342995060227	0.74906999997912315781	0.74672181816100668961
0.065157750921801302346	1.5866608975288221117	0.47282521458670767611	0.75376636361535576114	0.75141818179723951499
0.064585063531685124594	1.5841153336635924731	0.47654451345659210038	0.75846272725158858652	0.75611454543347222934
0.064023404057270832945	1.5815724982842735979	0.48027494772755796593	0.76315909088782130087	0.76081090906970505472
0.06347277249855837189	1.5790323794241221123	0.48401655538167087656	0.76785545452405412625	0.76550727270593765805
0.062933168855547810816	1.576494964928742748	0.48776937469962838856	0.77255181816028684061	0.77020363634217048343
0.062404593128239094213	1.5739602424568210903	0.49153344426534756328	0.77724818179651966599	0.77489999997840319779
0.061887045316632263714	1.5714281994808056986	0.49530880297062063189	0.78194454543275226932	0.77959636361463602316
0.061380525420727277686	1.5688988232875362705	0.49909549001984065963	0.7866409090689850947	0.78429272725086873752
0.060885033440524163884	1.5663721009788229566	0.5028935449347974318	0.79133727270521780905	0.7889890908871015629
0.06040056937602290843	1.563848019471973716	0.50670300755954578165	0.79603363634145063443	0.79368545452333416623
0.059927133227223525203	1.5613265655002726007	0.51052391806534813679	0.80072999997768334879	0.79838181815956688059
0.059464724994126000324	1.558807725613410744	0.51435631695569161703	0.80542636361391606314	0.80307818179579970597
0.059013344676730347671	1.5562914861778673892	0.51820024507138162662	0.8101227272501487775	0.80777454543203253134
0.058572992275036553367	1.5537778333772442885	0.52205574359571382814	0.81481909088638160288	0.8124709090682652457
0.058143667789044631289	1.5512667532125554715	0.52592285405972605261	0.81951545452261431723	0.81716727270449784903
0.05772537121875456062	1.5487582315024666091	0.52980161834753025651	0.82421181815884714261	0.82186363634073067441
0.057318102564166376056	1.5462522538834937436	0.5336920787017279677	0.82890818179507974595	0.82655999997696338877
0.056921861825280035962	1.5437488058101538346	0.53759427772891010822	0.83360454543131257132	0.83125636361319621415
0.056536649002095568095	1.5412478725550722292	0.54150825840524219323	0.83830090906754528568	0.8359527272494289285
0.056162464094612958576	1.5387494392090454998	0.54543406408213768177	0.84299727270377811106	0.84064909088566164286
0.055799307102832221283	1.5362534906810607627	0.54937173849202014519	0.84769363634001082541	0.84534545452189435721
0.055447178026753342339	1.5337600116982741394	0.55332132575417725118	0.85238999997624365079	0.85004181815812718259
0.05510607686637634256	1.5312689868059425891	0.55728287038070634107	0.85708636361247625413	0.85473818179435989695
0.054776003621701194191	1.5287804003673166608	0.56125641728255581953	0.86178272724870896848	0.85943454543059272233
0.054456958292727911108	1.5262942365634897257	0.56524201177566280041	0.86647909088494179386	0.86413090906682543668
0.054148940879456500253	1.523810479393207018	0.56923969958718845241	0.87117545452117450822	0.86882727270305815104
0.053851951381886940806	1.5213291126726302682	0.57324952686185404183	0.87587181815740733359	0.87352363633929086539
0.053565989800019260525	1.5188501200350663645	0.57727154016837955997	0.88056818179363993693	0.87821999997552369077
0.053291056133853438592	1.5163734849306478303	0.5813057865060260454	0.88526454542987276231	0.88291636361175640513
0.053027150383389481947	1.513899190625981328	0.58535231331124504273	0.88996090906610547666	0.88761272724798923051
0.05277427254862738365	1.5114272202037486448	0.58941116846443486477	0.89465727270233830204	0.89230909088422183384
0.052532422629567157579	1.5089575565622699305	0.59348240029680909835	0.8993536363385710164	0.89700545452045465922
0.052301600626208796796	1.5064901824150285226	0.59756605759737746464	0.90404999997480373075	0.90170181815668737357
0.052081806538552294361	1.50402508029015336	0.6016621896200403663	0.90874636361103644511	0.90639818179292019895
0.051873040366597657214	1.5015622325298620954	0.60577084609080211752	0.91344272724726927049	0.91109454542915291331
0.051675302110344892292	1.4991016212898646831	0.60989207721510330096	0.91813909088350198484	0.91579090906538551664
0.051488591769793978781	1.4966432285387272216	0.61402593368527480511	0.92283545451973481022	0.92048727270161834202
0.051312909344944944434	1.4941870360571971599	0.61817246668811620669	0.92753181815596752458	0.92518363633785105637
0.051148254835797768436	1.4917330254374867593	0.62233172791260127354	0.93222818179220023893	0.92987999997408388175
0.050994628242352457725	1.4892811780825172541	0.62650376955771258647	0.93692454542843295329	0.93457636361031659611
0.050852029564609005363	1.4868314752051257077	0.63068864434040849964	0.94162090906466577866	0.93927272724654942149
0.050720458802567425227	1.4843838978272290152	0.63488640550372432703	0.94631727270089849302	0.94396909088278202482
0.050599915956227710379	1.4819384267789510456	0.63909710682501097434	0.9510136363371313184	0.9486654545190148502
0.050490401025589860817	1.4794950426977062641	0.64332080262431368123	0.95570999997336392173	0.95336181815524756455
0.050391914010653869604	1.4770537260272484925	0.64755754777289431523	0.96040636360959674711	0.95805818179148038993
0.050304454911419743679	1.4746144570166741516	0.65180739770189799476	0.96510272724582946147	0.96275454542771310429
0.050228023727887483041	1.4721772157193901975	0.65607040841117048036	0.96979909088206228684	0.96745090906394581864
0.050162620460057094629	1.4697419819920376494	0.66034663647822566812	0.9744954545182950012	0.972147272700178533
0.050108245107928564566	1.4673087354933780357	0.66463613906736951353	0.97919181815452760453	0.97684363633641135838
0.05006489767150189979	1.4648774556831369864	0.66893897393898094084	0.98388818179076042991	0.98153999997264407273
0.050032578150777100301	1.4624481218208076339	0.67325519945895495599	0.98858454542699314427	0.98623636360887689811
0.050011286545754159161	1.4600207129644131587	0.67758487460830940652	0.99328090906322596965	0.99093272724510961247
0.050001022856433090247	1.4575952079692278129	0.68192805899296160543	0.997977272699458684	0.99562909088134232682
0.05000178708281388662	1.4551715854864557542	0.68628481285367504139	1.0026736363356913984	1.0003254545175750412
0.050013579224896541342	1.4527498239618696907	0.69065519707618161505	1.0073699999719241127	1.0050218181538077555
0.05003639928268106829	1.4503299016344055605	0.69503927320148317648	1.0120663636081568271	1.0097181817900406919
0.050070247256167453587	1.4479117965347154673	0.69943710343633491711	1.0167627272443897635	1.0144145454262734063
0.050115123145355704171	1.4454954864836779826	0.70384875066391616727	1.0214590908806224778	1.0191109090625058986
0.050171026950245820042	1.4430809490908651505	0.70827427845469048684	1.0261554545168551922	1.023807272698738835
0.050237958670837801201	1.4406681617529655259	0.71271375107745993382	1.0308518181530879065	1.0285036363349715494
0.050315918307131647647	1.4382571016521643603	0.71716723351061972824	1.0355481817893206209	1.0331999999712042637
0.05040490585912735938	1.4358477457544787104	0.72163479145361264511	1.0402445454255533352	1.0378963636074372001
0.050504921326824936401	1.4334400708080470288	0.72611649133859268446	1.0449409090617862716	1.0425927272436696924
0.050615964710224378709	1.431034053341375456	0.73061240034229912865	1.049637272698018986	1.0472890908799024068
0.050738036009325679365	1.4286296696615370383	0.73512258639814653804	1.0543336363342517004	1.0519854545161353432
0.050871135224128852248	1.4262268958523249829	0.73964711820853557001	1.0590299999704844147	1.0566818181523680575
0.051015262354633883479	1.4238257077723592836	0.74418606525738839608	1.0637263636067171291	1.0613781817886007719
0.051170417400840779998	1.4214260810531473833	0.7487394978229154896	1.0684227272429498434	1.0660745454248334863
0.051336600362749548743	1.4190279910970944321	0.75330748699061611529	1.0731190908791827798	1.0707709090610662006
0.051513811240360175836	1.4166314130754680267	0.7578901046665202923	1.0778154545154154942	1.075467272697298915
0.051702050033672661278	1.4142363219263129892	0.76248742359067556151	1.0825118181516479865	1.0801636363335318514
0.051901316742687025885	1.4118426923523150762	0.76709951735088421909	1.0872081817878809229	1.0848599999697645657
0.052111611367403241901	1.4094504988186178362	0.7717264603966986769	1.0919045454241136373	1.0895563636059972801
0.052332933907821330144	1.4070597155505857323	0.77636832805367606003	1.0966009090603463516	1.0942527272422299944
0.052565284363941290613	1.4046703165315173045	0.78102519653790347665	1.101297272696579288	1.0989490908784627088
0.052808662735763095553	1.4022822755003061523	0.78569714297079495946	1.1059936363328117803	1.1036454545146954231
0.053063069023286772719	1.3998955659490477377	0.7903842453941692936	1.1106899999690444947	1.1083418181509283595
0.05332850322651232905	1.3975101611205942298	0.79508658278561350485	1.1153863636052774311	1.1130381817871610739
0.05360496534543973679	1.3951260340060545051	0.79980423507413900275	1.1200827272415101454	1.1177345454233937883
0.053892455380069002879	1.3927431573422377475	0.80453728315613626254	1.1247790908777428598	1.1224309090596265026
0.054190973330400141195	1.3903615036090430923	0.80928580891163626188	1.1294754545139755741	1.127127272695859217
0.054500519196433144797	1.3879810450267906496	0.81404989522088377907	1.1341718181502082885	1.1318236363320919313
0.054821092978168006749	1.3856017535534954632	0.81882962598123065767	1.1388681817864410029	1.1365199999683248677
0.055152694675604754804	1.3832236008820830708	0.82362508612435669786	1.1435645454226739393	1.1412163636045575821
0.05549532428874334733	1.380846558437545557	0.82843636163382439186	1.1482609090589066536	1.1459127272407900744
0.055848981817583812082	1.3784705973740363216	0.83326353956297583014	1.152957272695139368	1.1506090908770230108
0.056213667262126135182	1.3760956885719044518	0.83810670805318121523	1.1576536363313720823	1.1553054545132557251
0.05658938062237032357	1.3737218026346658117	0.84296595635244264688	1.1623499999676047967	1.1600018181494884395
0.056976121898316377246	1.3713489098859117377	0.84784137483436783356	1.167046363603837511	1.1646981817857211539
0.057373891089964310086	1.3689769803661511194	0.85273305501751606172	1.1717427272400704474	1.1693945454219538682
0.057782688197314094336	1.3666059838295885331	0.85764108958512974556	1.1764390908763031618	1.1740909090581868046
0.058202513220365736935	1.3642358897408362051	0.86256557240525766339	1.1811354545125358761	1.178787272694419519
0.058633366159119251759	1.3618666672715555865	0.86750659855128009479	1.1858318181487685905	1.1834836363306520113
0.059075247013574624932	1.3594982852970312059	0.87246426432284684971	1.1905281817850013049	1.1881799999668849477
0.059528155783731870332	1.3571307123926754645	0.87743866726723451777	1.1952245454212340192	1.192876363603117662
0.059992092469590994896	1.3547639168304586033	0.88242990620113670452	1.1999209090574669556	1.1975727272393505984
0.060467057071151943115	1.3523978665752691697	0.88743808123289469325	1.2046172726936994479	1.2022690908755830907
0.060953049588414798254	1.3500325292811978795	0.89246329378518052255	1.2093136363299323843	1.2069654545118158051
0.061450070021379497864	1.3476678722877464267	0.89750564661814302703	1.2140099999661650987	1.2116618181480487415
0.061958118370046041945	1.3453038626159605773	0.90256524385302794311	1.218706363602397591	1.2163581817842814559
0.062477194634414492946	1.3429404669644817716	0.90764219099628395959	1.2234027272386305274	1.2210545454205141702
0.063007298814484788418	1.3405776517055232322	0.91273659496416503778	1.2280990908748632418	1.2257509090567468846
0.063548430910256969995	1.3382153828807601403	0.91784856410784376735	1.2327954545110961782	1.2304472726929795989
0.064100590921730954408	1.3358536261971392101	0.92297820823904552778	1.2374918181473286705	1.2351436363292125353
0.064663778848906838803	1.3334923470226032194	0.9281256386562184435	1.2421881817835613848	1.2398399999654450276
0.06523799469178462318	1.3311315103817300542	0.93329096817124990171	1.2468845454197943212	1.244536363601677964
0.06582323845036423815	1.3287710809512807142	0.9384743111367460644	1.2515809090560270356	1.2492327272379106784
0.066419510124645725346	1.3264110230556613867	0.94367578347388691995	1.2562772726922597499	1.2539290908741436148
0.067026809714629070891	1.3240513006622922632	0.94889550270086930883	1.2609736363284924643	1.2586254545103761071
0.06764513722031430254	1.321691877376881763	0.95413358796195701927	1.2656699999647254007	1.2633218181466088215
0.068274492641701378659	1.3193327164386079442	0.95939016005714994328	1.270366363600958115	1.2680181817828417579
0.068914875978790285371	1.3169737807152004372	0.96466534147248750308	1.2750627272371906074	1.2727145454190742502
0.069566287231581119821	1.3146150326979251233	0.96995925641100588788	1.2797590908734235438	1.2774109090553071866
0.070228726400073784863	1.3122564344964657845	0.97527203082436131343	1.2844554545096562581	1.2821072726915399009
0.070902193484268349888	1.309897947833702947	0.98060379244514062069	1.2891518181458891945	1.2868036363277726153
0.07158668848416471775	1.3075395340403883626	0.98595467081987264724	1.2938481817821216868	1.2914999999640053296
0.072282211399762971715	1.3051811540497095798	0.99132479734276246486	1.2985445454183544012	1.296196363600238044
0.072988762231063125663	1.3028227683917457114	0.99671430529016402655	1.3032409090545873376	1.3008927272364709804
0.073706340978065082448	1.3004643371878117364	1.0021233298558118729	1.3079372726908198299	1.3055890908727036948
0.07443494764076896697	1.2981058201446842304	1.0075520081868312161	1.3126336363270527663	1.3102854545089361871
